SS,PV,SP,CS,NV
2.32376405842718,0.99030526184124,-0.27937437698818,1.62497488183133,0.504448776657212
2.0095278278575,-0.300155813555135,-0.584951198226645,0.271796997784507,-0.226705193781494
0.309265881108732,0.952789772507526,-0.0103340531769426,0.425322905546452,-0.224025859196245
0.382363617912274,1.04712536361253,-0.0576590710757693,-0.087208519531631,-0.611339149139313
0.781084083999989,0.911573840809081,-0.304486655623351,-0.0658586144079233,-0.623530886449894
1.64695735187762,0.652101051948479,-0.949257839122672,-0.664309265686593,-0.508494725526124
2.06937236692249,-0.123159576054262,1.31059211895584,0.23888671354689,0.0085120181069975
1.66632872593603,0.259979601725397,-0.391707966410954,0.190878987532164,-0.630544975511115
0.622889796774203,0.0604477994819181,-0.851720978415395,0.475950610260149,-0.00195107355540658
0.6660129506015,-0.0585593543735953,-0.8375056343378,0.406819906124043,0.724868784373697
0.214671517406413,-0.685387922072179,0.16015828272807,0.810050991008405,0.0377697218420957
0.223070317877105,-0.29430490776458,-0.0536341359427764,0.957459447968347,0.156519527970734
0.976971319855001,0.796496710159958,-0.5403806053483,0.848063352538524,-0.430628781525665
0.982630976117225,0.236103475173244,-0.47259056228207,0.459857106426508,-0.422156154350628
0.472926252377854,0.740149188213654,-0.579870825771593,0.546213215381427,-0.349530125939247
0.533293211502439,0.152835236117688,-0.64139239954889,0.465336706071773,-0.41463671024786
-1.28648604738162,1.7012148034475,0.852157820950989,0.444440821544532,0.0405189522332639
-1.20750917285932,1.59347854061261,0.86556133733404,0.229424678602312,0.212377399202111
-0.799291876563276,1.6152450197669,1.3902584749141,0.357546510553208,0.86851061522114
-0.560257495879103,0.526737882543397,1.30244738072562,0.0475372524691589,0.963447174413389
-0.319720473008571,-0.468416908620368,2.18568307000802,0.817084525162521,-0.242105768243229
-0.325025300454619,-1.17185659927508,1.81716188782675,1.10559694501098,-1.57239232899007
